cod_distr;nome_distr;ano;sexo;Idade;populacao
80084;Vila Curuçá;2050;Homens;35 a 39;5592
80084;Vila Curuçá;2050;Homens;40 a 44;4992
80084;Vila Curuçá;2050;Homens;45 a 49;5526
80084;Vila Curuçá;2050;Homens;50 a 54;6379
80084;Vila Curuçá;2050;Homens;55 a 59;5466
80084;Vila Curuçá;2050;Homens;60 a 64;4863
80084;Vila Curuçá;2050;Homens;65 a 69;4516
80084;Vila Curuçá;2050;Homens;70 a 74;3335
80084;Vila Curuçá;2050;Homens;75 e +;5147
80084;Vila Curuçá;2050;Mulheres;00 a 04;3896
80084;Vila Curuçá;2050;Mulheres;05 a 09;3977
80084;Vila Curuçá;2050;Mulheres;10 a 14;4094
80084;Vila Curuçá;2050;Mulheres;15 a 19;4317
80084;Vila Curuçá;2050;Mulheres;20 a 24;4761
80084;Vila Curuçá;2050;Mulheres;25 a 29;5221
80084;Vila Curuçá;2050;Mulheres;30 a 34;5395
80084;Vila Curuçá;2050;Mulheres;35 a 39;5381
80084;Vila Curuçá;2050;Mulheres;40 a 44;4819
80084;Vila Curuçá;2050;Mulheres;45 a 49;5460
80084;Vila Curuçá;2050;Mulheres;50 a 54;6374
80084;Vila Curuçá;2050;Mulheres;55 a 59;5710
80084;Vila Curuçá;2050;Mulheres;60 a 64;5471
80084;Vila Curuçá;2050;Mulheres;65 a 69;5144
80084;Vila Curuçá;2050;Mulheres;70 a 74;4541
80084;Vila Curuçá;2050;Mulheres;75 e +;8157
80085;Vila Formosa;2000;Homens;00 a 04;3162
80085;Vila Formosa;2000;Homens;05 a 09;3116
80085;Vila Formosa;2000;Homens;10 a 14;3565
80085;Vila Formosa;2000;Homens;15 a 19;4158
80085;Vila Formosa;2000;Homens;20 a 24;4086
80085;Vila Formosa;2000;Homens;25 a 29;3729
80085;Vila Formosa;2000;Homens;30 a 34;3436
80085;Vila Formosa;2000;Homens;35 a 39;3556
80085;Vila Formosa;2000;Homens;40 a 44;3288
80085;Vila Formosa;2000;Homens;45 a 49;2840
80085;Vila Formosa;2000;Homens;50 a 54;2276
80085;Vila Formosa;2000;Homens;55 a 59;1809
80085;Vila Formosa;2000;Homens;60 a 64;1691
80085;Vila Formosa;2000;Homens;65 a 69;1367
80085;Vila Formosa;2000;Homens;70 a 74;1151
80085;Vila Formosa;2000;Homens;75 e +;1179
80085;Vila Formosa;2000;Mulheres;00 a 04;2934
80085;Vila Formosa;2000;Mulheres;05 a 09;3025
80085;Vila Formosa;2000;Mulheres;10 a 14;3494
80085;Vila Formosa;2000;Mulheres;15 a 19;4227
80085;Vila Formosa;2000;Mulheres;20 a 24;4459
80085;Vila Formosa;2000;Mulheres;25 a 29;3935
80085;Vila Formosa;2000;Mulheres;30 a 34;3770
80085;Vila Formosa;2000;Mulheres;35 a 39;3958
80085;Vila Formosa;2000;Mulheres;40 a 44;3801
80085;Vila Formosa;2000;Mulheres;45 a 49;3356
80085;Vila Formosa;2000;Mulheres;50 a 54;2762
80085;Vila Formosa;2000;Mulheres;55 a 59;2312
80085;Vila Formosa;2000;Mulheres;60 a 64;2113
80085;Vila Formosa;2000;Mulheres;65 a 69;1839
80085;Vila Formosa;2000;Mulheres;70 a 74;1585
80085;Vila Formosa;2000;Mulheres;75 e +;1925
80085;Vila Formosa;2005;Homens;00 a 04;2848
80085;Vila Formosa;2005;Homens;05 a 09;2884
80085;Vila Formosa;2005;Homens;10 a 14;3394
80085;Vila Formosa;2005;Homens;15 a 19;3668
80085;Vila Formosa;2005;Homens;20 a 24;3982
80085;Vila Formosa;2005;Homens;25 a 29;3867
80085;Vila Formosa;2005;Homens;30 a 34;3504
80085;Vila Formosa;2005;Homens;35 a 39;3395
80085;Vila Formosa;2005;Homens;40 a 44;3239
80085;Vila Formosa;2005;Homens;45 a 49;3089
80085;Vila Formosa;2005;Homens;50 a 54;2682
80085;Vila Formosa;2005;Homens;55 a 59;2154
80085;Vila Formosa;2005;Homens;60 a 64;1801
80085;Vila Formosa;2005;Homens;65 a 69;1396
80085;Vila Formosa;2005;Homens;70 a 74;1192
80085;Vila Formosa;2005;Homens;75 e +;1483
80085;Vila Formosa;2005;Mulheres;00 a 04;2604
80085;Vila Formosa;2005;Mulheres;05 a 09;2806
80085;Vila Formosa;2005;Mulheres;10 a 14;3276
80085;Vila Formosa;2005;Mulheres;15 a 19;3635
80085;Vila Formosa;2005;Mulheres;20 a 24;4156
80085;Vila Formosa;2005;Mulheres;25 a 29;4052
80085;Vila Formosa;2005;Mulheres;30 a 34;3867
80085;Vila Formosa;2005;Mulheres;35 a 39;3756
80085;Vila Formosa;2005;Mulheres;40 a 44;3725
80085;Vila Formosa;2005;Mulheres;45 a 49;3615
80085;Vila Formosa;2005;Mulheres;50 a 54;3194
80085;Vila Formosa;2005;Mulheres;55 a 59;2714
80085;Vila Formosa;2005;Mulheres;60 a 64;2358
80085;Vila Formosa;2005;Mulheres;65 a 69;1937
80085;Vila Formosa;2005;Mulheres;70 a 74;1681
80085;Vila Formosa;2005;Mulheres;75 e +;2534
80085;Vila Formosa;2010;Homens;00 a 04;2533
80085;Vila Formosa;2010;Homens;05 a 09;2634
80085;Vila Formosa;2010;Homens;10 a 14;3190
80085;Vila Formosa;2010;Homens;15 a 19;3193
80085;Vila Formosa;2010;Homens;20 a 24;3829
80085;Vila Formosa;2010;Homens;25 a 29;3958
80085;Vila Formosa;2010;Homens;30 a 34;3527
80085;Vila Formosa;2010;Homens;35 a 39;3199
80085;Vila Formosa;2010;Homens;40 a 44;3149
80085;Vila Formosa;2010;Homens;45 a 49;3317
80085;Vila Formosa;2010;Homens;50 a 54;3118
80085;Vila Formosa;2010;Homens;55 a 59;2530
80085;Vila Formosa;2010;Homens;60 a 64;1894
80085;Vila Formosa;2010;Homens;65 a 69;1410
80085;Vila Formosa;2010;Homens;70 a 74;1217
80085;Vila Formosa;2010;Homens;75 e +;1840
80085;Vila Formosa;2010;Mulheres;00 a 04;2282
80085;Vila Formosa;2010;Mulheres;05 a 09;2569
80085;Vila Formosa;2010;Mulheres;10 a 14;3032
80085;Vila Formosa;2010;Mulheres;15 a 19;3087
80085;Vila Formosa;2010;Mulheres;20 a 24;3824
80085;Vila Formosa;2010;Mulheres;25 a 29;4121
80085;Vila Formosa;2010;Mulheres;30 a 34;3916
80085;Vila Formosa;2010;Mulheres;35 a 39;3519
80085;Vila Formosa;2010;Mulheres;40 a 44;3601
80085;Vila Formosa;2010;Mulheres;45 a 49;3844
80085;Vila Formosa;2010;Mulheres;50 a 54;3644
80085;Vila Formosa;2010;Mulheres;55 a 59;3148
80085;Vila Formosa;2010;Mulheres;60 a 64;2596
80085;Vila Formosa;2010;Mulheres;65 a 69;2015
80085;Vila Formosa;2010;Mulheres;70 a 74;1760
80085;Vila Formosa;2010;Mulheres;75 e +;3296
80085;Vila Formosa;2015;Homens;00 a 04;2672
80085;Vila Formosa;2015;Homens;05 a 09;2466
80085;Vila Formosa;2015;Homens;10 a 14;2578
80085;Vila Formosa;2015;Homens;15 a 19;3184
80085;Vila Formosa;2015;Homens;20 a 24;3276
80085;Vila Formosa;2015;Homens;25 a 29;3854
80085;Vila Formosa;2015;Homens;30 a 34;3864
80085;Vila Formosa;2015;Homens;35 a 39;3399
80085;Vila Formosa;2015;Homens;40 a 44;3071
80085;Vila Formosa;2015;Homens;45 a 49;3010
80085;Vila Formosa;2015;Homens;50 a 54;3146
80085;Vila Formosa;2015;Homens;55 a 59;2915
80085;Vila Formosa;2015;Homens;60 a 64;2309
80085;Vila Formosa;2015;Homens;65 a 69;1667
80085;Vila Formosa;2015;Homens;70 a 74;1180
80085;Vila Formosa;2015;Homens;75 e +;1875
80085;Vila Formosa;2015;Mulheres;00 a 04;2557
80085;Vila Formosa;2015;Mulheres;05 a 09;2224
80085;Vila Formosa;2015;Mulheres;10 a 14;2519
80085;Vila Formosa;2015;Mulheres;15 a 19;3038
80085;Vila Formosa;2015;Mulheres;20 a 24;3186
80085;Vila Formosa;2015;Mulheres;25 a 29;3875
80085;Vila Formosa;2015;Mulheres;30 a 34;4060
80085;Vila Formosa;2015;Mulheres;35 a 39;3813
80085;Vila Formosa;2015;Mulheres;40 a 44;3417
80085;Vila Formosa;2015;Mulheres;45 a 49;3494
80085;Vila Formosa;2015;Mulheres;50 a 54;3721
80085;Vila Formosa;2015;Mulheres;55 a 59;3506
80085;Vila Formosa;2015;Mulheres;60 a 64;2998
80085;Vila Formosa;2015;Mulheres;65 a 69;2429
80085;Vila Formosa;2015;Mulheres;70 a 74;1835
80085;Vila Formosa;2015;Mulheres;75 e +;3462
80085;Vila Formosa;2020;Homens;00 a 04;2504
80085;Vila Formosa;2020;Homens;05 a 09;2606
80085;Vila Formosa;2020;Homens;10 a 14;2413
80085;Vila Formosa;2020;Homens;15 a 19;2576
80085;Vila Formosa;2020;Homens;20 a 24;3278
80085;Vila Formosa;2020;Homens;25 a 29;3323
80085;Vila Formosa;2020;Homens;30 a 34;3774
80085;Vila Formosa;2020;Homens;35 a 39;3740
80085;Vila Formosa;2020;Homens;40 a 44;3272
80085;Vila Formosa;2020;Homens;45 a 49;2943
80085;Vila Formosa;2020;Homens;50 a 54;2862
80085;Vila Formosa;2020;Homens;55 a 59;2952
80085;Vila Formosa;2020;Homens;60 a 64;2675
80085;Vila Formosa;2020;Homens;65 a 69;2048
80085;Vila Formosa;2020;Homens;70 a 74;1409
80085;Vila Formosa;2020;Homens;75 e +;1898
80085;Vila Formosa;2020;Mulheres;00 a 04;2398
80085;Vila Formosa;2020;Mulheres;05 a 09;2499
80085;Vila Formosa;2020;Mulheres;10 a 14;2178
80085;Vila Formosa;2020;Mulheres;15 a 19;2531
80085;Vila Formosa;2020;Mulheres;20 a 24;3142
80085;Vila Formosa;2020;Mulheres;25 a 29;3249
80085;Vila Formosa;2020;Mulheres;30 a 34;3821
80085;Vila Formosa;2020;Mulheres;35 a 39;3959
80085;Vila Formosa;2020;Mulheres;40 a 44;3707
80085;Vila Formosa;2020;Mulheres;45 a 49;3314
80085;Vila Formosa;2020;Mulheres;50 a 54;3382
80085;Vila Formosa;2020;Mulheres;55 a 59;3587
80085;Vila Formosa;2020;Mulheres;60 a 64;3348
80085;Vila Formosa;2020;Mulheres;65 a 69;2813
80085;Vila Formosa;2020;Mulheres;70 a 74;2226
80085;Vila Formosa;2020;Mulheres;75 e +;3673
80085;Vila Formosa;2025;Homens;00 a 04;2301
80085;Vila Formosa;2025;Homens;05 a 09;2447
80085;Vila Formosa;2025;Homens;10 a 14;2559
80085;Vila Formosa;2025;Homens;15 a 19;2422
80085;Vila Formosa;2025;Homens;20 a 24;2681
80085;Vila Formosa;2025;Homens;25 a 29;3345
80085;Vila Formosa;2025;Homens;30 a 34;3271
80085;Vila Formosa;2025;Homens;35 a 39;3671
80085;Vila Formosa;2025;Homens;40 a 44;3626
80085;Vila Formosa;2025;Homens;45 a 49;3149
80085;Vila Formosa;2025;Homens;50 a 54;2809
80085;Vila Formosa;2025;Homens;55 a 59;2697
80085;Vila Formosa;2025;Homens;60 a 64;2726
80085;Vila Formosa;2025;Homens;65 a 69;2396
80085;Vila Formosa;2025;Homens;70 a 74;1752
80085;Vila Formosa;2025;Homens;75 e +;2127
80085;Vila Formosa;2025;Mulheres;00 a 04;2205
80085;Vila Formosa;2025;Mulheres;05 a 09;2348
80085;Vila Formosa;2025;Mulheres;10 a 14;2457
80085;Vila Formosa;2025;Mulheres;15 a 19;2192
80085;Vila Formosa;2025;Mulheres;20 a 24;2640
80085;Vila Formosa;2025;Mulheres;25 a 29;3218
80085;Vila Formosa;2025;Mulheres;30 a 34;3214
80085;Vila Formosa;2025;Mulheres;35 a 39;3738
80085;Vila Formosa;2025;Mulheres;40 a 44;3858
80085;Vila Formosa;2025;Mulheres;45 a 49;3609
80085;Vila Formosa;2025;Mulheres;50 a 54;3215
80085;Vila Formosa;2025;Mulheres;55 a 59;3268
80085;Vila Formosa;2025;Mulheres;60 a 64;3439
80085;Vila Formosa;2025;Mulheres;65 a 69;3165
80085;Vila Formosa;2025;Mulheres;70 a 74;2602
80085;Vila Formosa;2025;Mulheres;75 e +;4203
80085;Vila Formosa;2030;Homens;00 a 04;2074
80085;Vila Formosa;2030;Homens;05 a 09;2253
80085;Vila Formosa;2030;Homens;10 a 14;2407
80085;Vila Formosa;2030;Homens;15 a 19;2573
80085;Vila Formosa;2030;Homens;20 a 24;2533
80085;Vila Formosa;2030;Homens;25 a 29;2751
80085;Vila Formosa;2030;Homens;30 a 34;3307
80085;Vila Formosa;2030;Homens;35 a 39;3189
80085;Vila Formosa;2030;Homens;40 a 44;3570
80085;Vila Formosa;2030;Homens;45 a 49;3497
80085;Vila Formosa;2030;Homens;50 a 54;3019
80085;Vila Formosa;2030;Homens;55 a 59;2661
80085;Vila Formosa;2030;Homens;60 a 64;2505
80085;Vila Formosa;2030;Homens;65 a 69;2459
80085;Vila Formosa;2030;Homens;70 a 74;2069
80085;Vila Formosa;2030;Homens;75 e +;2550
80085;Vila Formosa;2030;Mulheres;00 a 04;1986
80085;Vila Formosa;2030;Mulheres;05 a 09;2161
80085;Vila Formosa;2030;Mulheres;10 a 14;2310
80085;Vila Formosa;2030;Mulheres;15 a 19;2476
80085;Vila Formosa;2030;Mulheres;20 a 24;2297
80085;Vila Formosa;2030;Mulheres;25 a 29;2713
80085;Vila Formosa;2030;Mulheres;30 a 34;3194
80085;Vila Formosa;2030;Mulheres;35 a 39;3150
80085;Vila Formosa;2030;Mulheres;40 a 44;3656
80085;Vila Formosa;2030;Mulheres;45 a 49;3764
80085;Vila Formosa;2030;Mulheres;50 a 54;3511
80085;Vila Formosa;2030;Mulheres;55 a 59;3112
80085;Vila Formosa;2030;Mulheres;60 a 64;3145
80085;Vila Formosa;2030;Mulheres;65 a 69;3269
80085;Vila Formosa;2030;Mulheres;70 a 74;2949
80085;Vila Formosa;2030;Mulheres;75 e +;4917
80085;Vila Formosa;2035;Homens;00 a 04;1925
80085;Vila Formosa;2035;Homens;05 a 09;2034
80085;Vila Formosa;2035;Homens;10 a 14;2222
80085;Vila Formosa;2035;Homens;15 a 19;2435
80085;Vila Formosa;2035;Homens;20 a 24;2695
80085;Vila Formosa;2035;Homens;25 a 29;2621
80085;Vila Formosa;2035;Homens;30 a 34;2731
80085;Vila Formosa;2035;Homens;35 a 39;3245
80085;Vila Formosa;2035;Homens;40 a 44;3110
80085;Vila Formosa;2035;Homens;45 a 49;3469
80085;Vila Formosa;2035;Homens;50 a 54;3376
80085;Vila Formosa;2035;Homens;55 a 59;2876
80085;Vila Formosa;2035;Homens;60 a 64;2484
80085;Vila Formosa;2035;Homens;65 a 69;2277
80085;Vila Formosa;2035;Homens;70 a 74;2148
80085;Vila Formosa;2035;Homens;75 e +;3073
80085;Vila Formosa;2035;Mulheres;00 a 04;1844
80085;Vila Formosa;2035;Mulheres;05 a 09;1952
80085;Vila Formosa;2035;Mulheres;10 a 14;2133
80085;Vila Formosa;2035;Mulheres;15 a 19;2341
80085;Vila Formosa;2035;Mulheres;20 a 24;2595
80085;Vila Formosa;2035;Mulheres;25 a 29;2380
80085;Vila Formosa;2035;Mulheres;30 a 34;2700
80085;Vila Formosa;2035;Mulheres;35 a 39;3142
80085;Vila Formosa;2035;Mulheres;40 a 44;3084
80085;Vila Formosa;2035;Mulheres;45 a 49;3580
80085;Vila Formosa;2035;Mulheres;50 a 54;3677
80085;Vila Formosa;2035;Mulheres;55 a 59;3415
80085;Vila Formosa;2035;Mulheres;60 a 64;3005
80085;Vila Formosa;2035;Mulheres;65 a 69;3003
80085;Vila Formosa;2035;Mulheres;70 a 74;3070
80085;Vila Formosa;2035;Mulheres;75 e +;5727
80085;Vila Formosa;2040;Homens;00 a 04;1826
80085;Vila Formosa;2040;Homens;05 a 09;1891
80085;Vila Formosa;2040;Homens;10 a 14;2009
80085;Vila Formosa;2040;Homens;15 a 19;2252
80085;Vila Formosa;2040;Homens;20 a 24;2562
80085;Vila Formosa;2040;Homens;25 a 29;2789
80085;Vila Formosa;2040;Homens;30 a 34;2606
80085;Vila Formosa;2040;Homens;35 a 39;2680
80085;Vila Formosa;2040;Homens;40 a 44;3174
80085;Vila Formosa;2040;Homens;45 a 49;3026
80085;Vila Formosa;2040;Homens;50 a 54;3358
80085;Vila Formosa;2040;Homens;55 a 59;3229
80085;Vila Formosa;2040;Homens;60 a 64;2699
80085;Vila Formosa;2040;Homens;65 a 69;2274
80085;Vila Formosa;2040;Homens;70 a 74;2006
80085;Vila Formosa;2040;Homens;75 e +;3477
80085;Vila Formosa;2040;Mulheres;00 a 04;1748
80085;Vila Formosa;2040;Mulheres;05 a 09;1813
80085;Vila Formosa;2040;Mulheres;10 a 14;1928
80085;Vila Formosa;2040;Mulheres;15 a 19;2166
80085;Vila Formosa;2040;Mulheres;20 a 24;2467
80085;Vila Formosa;2040;Mulheres;25 a 29;2690
80085;Vila Formosa;2040;Mulheres;30 a 34;2375
80085;Vila Formosa;2040;Mulheres;35 a 39;2660
80085;Vila Formosa;2040;Mulheres;40 a 44;3090
80085;Vila Formosa;2040;Mulheres;45 a 49;3022
80085;Vila Formosa;2040;Mulheres;50 a 54;3507
80085;Vila Formosa;2040;Mulheres;55 a 59;3586
80085;Vila Formosa;2040;Mulheres;60 a 64;3309
80085;Vila Formosa;2040;Mulheres;65 a 69;2882
80085;Vila Formosa;2040;Mulheres;70 a 74;2839
80085;Vila Formosa;2040;Mulheres;75 e +;6392
80085;Vila Formosa;2045;Homens;00 a 04;1743
80085;Vila Formosa;2045;Homens;05 a 09;1796
80085;Vila Formosa;2045;Homens;10 a 14;1868
80085;Vila Formosa;2045;Homens;15 a 19;2040
80085;Vila Formosa;2045;Homens;20 a 24;2377
80085;Vila Formosa;2045;Homens;25 a 29;2658
80085;Vila Formosa;2045;Homens;30 a 34;2784
80085;Vila Formosa;2045;Homens;35 a 39;2562
80085;Vila Formosa;2045;Homens;40 a 44;2622
80085;Vila Formosa;2045;Homens;45 a 49;3101
80085;Vila Formosa;2045;Homens;50 a 54;2935
80085;Vila Formosa;2045;Homens;55 a 59;3226
80085;Vila Formosa;2045;Homens;60 a 64;3049
80085;Vila Formosa;2045;Homens;65 a 69;2485
80085;Vila Formosa;2045;Homens;70 a 74;2020
80085;Vila Formosa;2045;Homens;75 e +;3660
80085;Vila Formosa;2045;Mulheres;00 a 04;1669
80085;Vila Formosa;2045;Mulheres;05 a 09;1723
80085;Vila Formosa;2045;Mulheres;10 a 14;1795
80085;Vila Formosa;2045;Mulheres;15 a 19;1962
80085;Vila Formosa;2045;Mulheres;20 a 24;2290
80085;Vila Formosa;2045;Mulheres;25 a 29;2564
80085;Vila Formosa;2045;Mulheres;30 a 34;2690
80085;Vila Formosa;2045;Mulheres;35 a 39;2342
80085;Vila Formosa;2045;Mulheres;40 a 44;2615
80085;Vila Formosa;2045;Mulheres;45 a 49;3039
80085;Vila Formosa;2045;Mulheres;50 a 54;2965
80085;Vila Formosa;2045;Mulheres;55 a 59;3428
80085;Vila Formosa;2045;Mulheres;60 a 64;3489
80085;Vila Formosa;2045;Mulheres;65 a 69;3192
80085;Vila Formosa;2045;Mulheres;70 a 74;2739
80085;Vila Formosa;2045;Mulheres;75 e +;6697
80085;Vila Formosa;2050;Homens;00 a 04;1663
80085;Vila Formosa;2050;Homens;05 a 09;1712
80085;Vila Formosa;2050;Homens;10 a 14;1772
80085;Vila Formosa;2050;Homens;15 a 19;1891
80085;Vila Formosa;2050;Homens;20 a 24;2146
80085;Vila Formosa;2050;Homens;25 a 29;2460
80085;Vila Formosa;2050;Homens;30 a 34;2649
80085;Vila Formosa;2050;Homens;35 a 39;2735
80085;Vila Formosa;2050;Homens;40 a 44;2503
80085;Vila Formosa;2050;Homens;45 a 49;2554
80085;Vila Formosa;2050;Homens;50 a 54;3010
80085;Vila Formosa;2050;Homens;55 a 59;2812
80085;Vila Formosa;2050;Homens;60 a 64;3042
80085;Vila Formosa;2050;Homens;65 a 69;2806
80085;Vila Formosa;2050;Homens;70 a 74;2202
80085;Vila Formosa;2050;Homens;75 e +;3765
80085;Vila Formosa;2050;Mulheres;00 a 04;1593
80085;Vila Formosa;2050;Mulheres;05 a 09;1641
80085;Vila Formosa;2050;Mulheres;10 a 14;1702
80085;Vila Formosa;2050;Mulheres;15 a 19;1820
80085;Vila Formosa;2050;Mulheres;20 a 24;2067
80085;Vila Formosa;2050;Mulheres;25 a 29;2374
80085;Vila Formosa;2050;Mulheres;30 a 34;2558
80085;Vila Formosa;2050;Mulheres;35 a 39;2654
80085;Vila Formosa;2050;Mulheres;40 a 44;2298
80085;Vila Formosa;2050;Mulheres;45 a 49;2564
80085;Vila Formosa;2050;Mulheres;50 a 54;2979
80085;Vila Formosa;2050;Mulheres;55 a 59;2892
80085;Vila Formosa;2050;Mulheres;60 a 64;3332
80085;Vila Formosa;2050;Mulheres;65 a 69;3358
80085;Vila Formosa;2050;Mulheres;70 a 74;3026
80085;Vila Formosa;2050;Mulheres;75 e +;6798
80086;Vila Guilherme;2000;Homens;00 a 04;1505
80086;Vila Guilherme;2000;Homens;05 a 09;1506
80086;Vila Guilherme;2000;Homens;10 a 14;1734
80086;Vila Guilherme;2000;Homens;15 a 19;2150
80086;Vila Guilherme;2000;Homens;20 a 24;2298
80086;Vila Guilherme;2000;Homens;25 a 29;2111
80086;Vila Guilherme;2000;Homens;30 a 34;1758
80086;Vila Guilherme;2000;Homens;35 a 39;1768
80086;Vila Guilherme;2000;Homens;40 a 44;1713
80086;Vila Guilherme;2000;Homens;45 a 49;1454
80086;Vila Guilherme;2000;Homens;50 a 54;1183
80086;Vila Guilherme;2000;Homens;55 a 59;980
80086;Vila Guilherme;2000;Homens;60 a 64;940
80086;Vila Guilherme;2000;Homens;65 a 69;830
80086;Vila Guilherme;2000;Homens;70 a 74;643
80086;Vila Guilherme;2000;Homens;75 e +;733
80086;Vila Guilherme;2000;Mulheres;00 a 04;1432
80086;Vila Guilherme;2000;Mulheres;05 a 09;1484
80086;Vila Guilherme;2000;Mulheres;10 a 14;1760
80086;Vila Guilherme;2000;Mulheres;15 a 19;2186
80086;Vila Guilherme;2000;Mulheres;20 a 24;2467
80086;Vila Guilherme;2000;Mulheres;25 a 29;2153
80086;Vila Guilherme;2000;Mulheres;30 a 34;1861
80086;Vila Guilherme;2000;Mulheres;35 a 39;1986
80086;Vila Guilherme;2000;Mulheres;40 a 44;1979
80086;Vila Guilherme;2000;Mulheres;45 a 49;1848
80086;Vila Guilherme;2000;Mulheres;50 a 54;1589
80086;Vila Guilherme;2000;Mulheres;55 a 59;1280
80086;Vila Guilherme;2000;Mulheres;60 a 64;1263
80086;Vila Guilherme;2000;Mulheres;65 a 69;1147
80086;Vila Guilherme;2000;Mulheres;70 a 74;1024
80086;Vila Guilherme;2000;Mulheres;75 e +;1325
80086;Vila Guilherme;2005;Homens;00 a 04;1490
80086;Vila Guilherme;2005;Homens;05 a 09;1565
80086;Vila Guilherme;2005;Homens;10 a 14;1724
80086;Vila Guilherme;2005;Homens;15 a 19;1898
80086;Vila Guilherme;2005;Homens;20 a 24;2239
80086;Vila Guilherme;2005;Homens;25 a 29;2292
80086;Vila Guilherme;2005;Homens;30 a 34;2000
80086;Vila Guilherme;2005;Homens;35 a 39;1903
80086;Vila Guilherme;2005;Homens;40 a 44;1753
80086;Vila Guilherme;2005;Homens;45 a 49;1554
80086;Vila Guilherme;2005;Homens;50 a 54;1384
80086;Vila Guilherme;2005;Homens;55 a 59;1143
80086;Vila Guilherme;2005;Homens;60 a 64;968
80086;Vila Guilherme;2005;Homens;65 a 69;782
80086;Vila Guilherme;2005;Homens;70 a 74;640
80086;Vila Guilherme;2005;Homens;75 e +;885
80086;Vila Guilherme;2005;Mulheres;00 a 04;1426
80086;Vila Guilherme;2005;Mulheres;05 a 09;1448
80086;Vila Guilherme;2005;Mulheres;10 a 14;1720
80086;Vila Guilherme;2005;Mulheres;15 a 19;1924
80086;Vila Guilherme;2005;Mulheres;20 a 24;2346
80086;Vila Guilherme;2005;Mulheres;25 a 29;2353
80086;Vila Guilherme;2005;Mulheres;30 a 34;2214
80086;Vila Guilherme;2005;Mulheres;35 a 39;2078
80086;Vila Guilherme;2005;Mulheres;40 a 44;1964
80086;Vila Guilherme;2005;Mulheres;45 a 49;1933
80086;Vila Guilherme;2005;Mulheres;50 a 54;1775
80086;Vila Guilherme;2005;Mulheres;55 a 59;1492
80086;Vila Guilherme;2005;Mulheres;60 a 64;1359
80086;Vila Guilherme;2005;Mulheres;65 a 69;1165
80086;Vila Guilherme;2005;Mulheres;70 a 74;1042
80086;Vila Guilherme;2005;Mulheres;75 e +;1647
80086;Vila Guilherme;2010;Homens;00 a 04;1465
80086;Vila Guilherme;2010;Homens;05 a 09;1621
80086;Vila Guilherme;2010;Homens;10 a 14;1701
80086;Vila Guilherme;2010;Homens;15 a 19;1666
80086;Vila Guilherme;2010;Homens;20 a 24;2169
80086;Vila Guilherme;2010;Homens;25 a 29;2475
80086;Vila Guilherme;2010;Homens;30 a 34;2263
80086;Vila Guilherme;2010;Homens;35 a 39;2038
80086;Vila Guilherme;2010;Homens;40 a 44;1784
80086;Vila Guilherme;2010;Homens;45 a 49;1652
80086;Vila Guilherme;2010;Homens;50 a 54;1610
80086;Vila Guilherme;2010;Homens;55 a 59;1330
80086;Vila Guilherme;2010;Homens;60 a 64;989
80086;Vila Guilherme;2010;Homens;65 a 69;733
80086;Vila Guilherme;2010;Homens;70 a 74;633
80086;Vila Guilherme;2010;Homens;75 e +;1066
80086;Vila Guilherme;2010;Mulheres;00 a 04;1411
80086;Vila Guilherme;2010;Mulheres;05 a 09;1406
80086;Vila Guilherme;2010;Mulheres;10 a 14;1673
80086;Vila Guilherme;2010;Mulheres;15 a 19;1685
80086;Vila Guilherme;2010;Mulheres;20 a 24;2218
80086;Vila Guilherme;2010;Mulheres;25 a 29;2558
80086;Vila Guilherme;2010;Mulheres;30 a 34;2617
80086;Vila Guilherme;2010;Mulheres;35 a 39;2162
80086;Vila Guilherme;2010;Mulheres;40 a 44;1938
80086;Vila Guilherme;2010;Mulheres;45 a 49;2010
80086;Vila Guilherme;2010;Mulheres;50 a 54;1972
80086;Vila Guilherme;2010;Mulheres;55 a 59;1730
80086;Vila Guilherme;2010;Mulheres;60 a 64;1454
80086;Vila Guilherme;2010;Mulheres;65 a 69;1173
80086;Vila Guilherme;2010;Mulheres;70 a 74;1056
80086;Vila Guilherme;2010;Mulheres;75 e +;2037
80086;Vila Guilherme;2015;Homens;00 a 04;2038
80086;Vila Guilherme;2015;Homens;05 a 09;1464
80086;Vila Guilherme;2015;Homens;10 a 14;1629
80086;Vila Guilherme;2015;Homens;15 a 19;1733
80086;Vila Guilherme;2015;Homens;20 a 24;1715
80086;Vila Guilherme;2015;Homens;25 a 29;2166
80086;Vila Guilherme;2015;Homens;30 a 34;2428
80086;Vila Guilherme;2015;Homens;35 a 39;2228
80086;Vila Guilherme;2015;Homens;40 a 44;2005
80086;Vila Guilherme;2015;Homens;45 a 49;1746
80086;Vila Guilherme;2015;Homens;50 a 54;1602
80086;Vila Guilherme;2015;Homens;55 a 59;1536
80086;Vila Guilherme;2015;Homens;60 a 64;1236
80086;Vila Guilherme;2015;Homens;65 a 69;888
80086;Vila Guilherme;2015;Homens;70 a 74;623
80086;Vila Guilherme;2015;Homens;75 e +;1045
80086;Vila Guilherme;2015;Mulheres;00 a 04;1948
80086;Vila Guilherme;2015;Mulheres;05 a 09;1414
80086;Vila Guilherme;2015;Mulheres;10 a 14;1417
80086;Vila Guilherme;2015;Mulheres;15 a 19;1711
80086;Vila Guilherme;2015;Mulheres;20 a 24;1745
80086;Vila Guilherme;2015;Mulheres;25 a 29;2229
